fo250210_testNoCapa De-Embedded l1=5.0
Frequency GHz, DB[S11]
5.693,-1.54771e-007
5.694,-1.54514e-007
5.695,-1.54255e-007
5.696,-1.53996e-007
5.697,-1.53736e-007
5.698,-1.53475e-007
5.699,-1.53213e-007
5.7,-1.5295e-007
5.701,-1.52686e-007
5.702,-1.52422e-007
5.703,-1.52156e-007
5.704,-1.5189e-007
5.705,-1.51623e-007
5.706,-1.51355e-007
5.707,-1.51086e-007
5.708,-1.50816e-007
5.709,-1.50545e-007
5.71,-1.50274e-007
5.711,-1.50002e-007
5.712,-1.49728e-007
5.713,-1.49454e-007
5.714,-1.49179e-007
5.715,-1.48903e-007
5.716,-1.48627e-007
5.717,-1.48349e-007
5.718,-1.48071e-007
5.719,-1.47791e-007
5.72,-1.47511e-007
5.721,-1.4723e-007
5.722,-1.46949e-007
5.723,-1.46666e-007
5.724,-1.46383e-007
5.725,-1.46098e-007
5.726,-1.45813e-007
5.727,-1.45527e-007
5.728,-1.45241e-007
5.729,-1.44953e-007
5.73,-1.44665e-007
5.731,-1.44375e-007
5.732,-1.44085e-007
5.733,-1.43794e-007
5.734,-1.43503e-007
5.735,-1.4321e-007
5.736,-1.42917e-007
5.737,-1.42623e-007
5.738,-1.42328e-007
5.739,-1.42032e-007
5.74,-1.41735e-007
5.741,-1.41438e-007
5.742,-1.4114e-007
5.743,-1.40841e-007
5.744,-1.40541e-007
5.745,-1.4024e-007
5.746,-1.39939e-007
5.747,-1.39637e-007
5.748,-1.39334e-007
5.749,-1.3903e-007
5.75,-1.38725e-007
5.751,-1.3842e-007
5.752,-1.38114e-007
5.753,-1.37807e-007
5.754,-1.37499e-007
5.755,-1.37191e-007
5.756,-1.36882e-007
5.757,-1.36572e-007
5.758,-1.36261e-007
5.759,-1.35949e-007
5.76,-1.35637e-007
5.761,-1.35324e-007
5.762,-1.3501e-007
5.763,-1.34695e-007
5.764,-1.3438e-007
5.765,-1.34064e-007
5.766,-1.33747e-007
5.767,-1.33429e-007
5.768,-1.33111e-007
5.769,-1.32792e-007
5.77,-1.32472e-007
5.771,-1.32151e-007
5.772,-1.3183e-007
5.773,-1.31508e-007
5.774,-1.31185e-007
5.775,-1.30861e-007
5.776,-1.30537e-007
5.777,-1.30212e-007
5.778,-1.29886e-007
5.779,-1.29559e-007
5.78,-1.29232e-007
5.781,-1.28904e-007
5.782,-1.28575e-007
5.783,-1.28246e-007
5.784,-1.27916e-007
5.785,-1.27585e-007
5.786,-1.27253e-007
5.787,-1.26921e-007
5.788,-1.26588e-007
5.789,-1.26254e-007
5.79,-1.25919e-007
5.791,-1.25584e-007
5.792,-1.25248e-007
5.793,-1.24912e-007
5.794,-1.24574e-007
5.795,-1.24236e-007
5.796,-1.23898e-007
5.797,-1.23558e-007
5.798,-1.23218e-007
5.799,-1.22878e-007
5.8,-1.22536e-007
5.801,-1.22194e-007
5.802,-1.21851e-007
5.803,-1.21507e-007
5.804,-1.21163e-007
5.805,-1.20818e-007
5.806,-1.20473e-007
5.807,-1.20127e-007
5.808,-1.1978e-007
5.809,-1.19432e-007
5.81,-1.19084e-007
5.811,-1.18735e-007
5.812,-1.18385e-007
5.813,-1.18035e-007
5.814,-1.17684e-007
5.815,-1.17332e-007
5.816,-1.1698e-007
5.817,-1.16627e-007
5.818,-1.16274e-007
5.819,-1.15919e-007
5.82,-1.15564e-007
5.821,-1.15209e-007
5.822,-1.14853e-007
5.823,-1.14496e-007
5.824,-1.14138e-007
5.825,-1.1378e-007
5.826,-1.13421e-007
5.827,-1.13062e-007
5.828,-1.12702e-007
5.829,-1.12341e-007
5.83,-1.1198e-007
5.831,-1.11618e-007
5.832,-1.11255e-007
5.833,-1.10892e-007
5.834,-1.10528e-007
5.835,-1.10164e-007
5.836,-1.09799e-007
5.837,-1.09433e-007
5.838,-1.09067e-007
5.839,-1.087e-007
5.84,-1.08332e-007
5.841,-1.07964e-007
5.842,-1.07595e-007
5.843,-1.07226e-007
5.844,-1.06856e-007
5.845,-1.06486e-007
5.846,-1.06114e-007
5.847,-1.05743e-007
5.848,-1.0537e-007
5.849,-1.04997e-007
5.85,-1.04624e-007
5.851,-1.04249e-007
5.852,-1.03875e-007
5.853,-1.03499e-007
5.854,-1.03123e-007
5.855,-1.02747e-007
5.856,-1.0237e-007
5.857,-1.01992e-007
5.858,-1.01614e-007
5.859,-1.01235e-007
5.86,-1.00855e-007
5.861,-1.00475e-007
5.862,-1.00095e-007
5.863,-9.97137e-008
5.864,-9.9332e-008
5.865,-9.89497e-008
5.866,-9.85669e-008
5.867,-9.81835e-008
5.868,-9.77995e-008
5.869,-9.7415e-008
5.87,-9.70299e-008
5.871,-9.66442e-008
5.872,-9.6258e-008
5.873,-9.58713e-008
5.874,-9.5484e-008
5.875,-9.50961e-008
5.876,-9.47078e-008
5.877,-9.43188e-008
5.878,-9.39294e-008
5.879,-9.35393e-008
5.88,-9.31488e-008
5.881,-9.27577e-008
5.882,-9.23661e-008
5.883,-9.19739e-008
5.884,-9.15812e-008
5.885,-9.1188e-008
5.886,-9.07943e-008
5.887,-9.04e-008
5.888,-9.00052e-008
5.889,-8.96099e-008
5.89,-8.92141e-008
5.891,-8.88177e-008
5.892,-8.84209e-008
5.893,-8.80235e-008
5.894,-8.76256e-008
5.895,-8.72272e-008
5.896,-8.68283e-008
5.897,-8.64289e-008
5.898,-8.6029e-008
5.899,-8.56286e-008
5.9,-8.52277e-008
5.901,-8.48262e-008
5.902,-8.44243e-008
5.903,-8.40219e-008
5.904,-8.3619e-008
5.905,-8.32156e-008
5.906,-8.28118e-008
5.907,-8.24074e-008
5.908,-8.20026e-008
5.909,-8.15972e-008
5.91,-8.11914e-008
5.911,-8.07851e-008
5.912,-8.03783e-008
5.913,-7.99711e-008
5.914,-7.95634e-008
5.915,-7.91552e-008
5.916,-7.87465e-008
5.917,-7.83374e-008
5.918,-7.79278e-008
5.919,-7.75178e-008
5.92,-7.71072e-008
5.921,-7.66962e-008
5.922,-7.62848e-008
5.923,-7.58729e-008
5.924,-7.54606e-008
5.925,-7.50478e-008
5.926,-7.46345e-008
5.927,-7.42208e-008
5.928,-7.38067e-008
5.929,-7.33921e-008
5.93,-7.2977e-008
5.931,-7.25615e-008
5.932,-7.21456e-008
5.933,-7.17293e-008
5.934,-7.13125e-008
5.935,-7.08952e-008
5.936,-7.04776e-008
5.937,-7.00595e-008
5.938,-6.9641e-008
5.939,-6.9222e-008
5.94,-6.88026e-008
5.941,-6.83828e-008
5.942,-6.79626e-008
5.943,-6.7542e-008
5.944,-6.7121e-008
5.945,-6.66995e-008
5.946,-6.62776e-008
5.947,-6.58553e-008
5.948,-6.54326e-008
5.949,-6.50095e-008
5.95,-6.4586e-008
5.951,-6.41621e-008
5.952,-6.37378e-008
5.953,-6.3313e-008
5.954,-6.28879e-008
5.955,-6.24624e-008
5.956,-6.20365e-008
5.957,-6.16102e-008
5.958,-6.11835e-008
5.959,-6.07564e-008
5.96,-6.03289e-008
5.961,-5.99011e-008
5.962,-5.94728e-008
5.963,-5.90442e-008
5.964,-5.86152e-008
5.965,-5.81858e-008
5.966,-5.77561e-008
5.967,-5.7326e-008
5.968,-5.68955e-008
5.969,-5.64646e-008
5.97,-5.60334e-008
5.971,-5.56018e-008
5.972,-5.51698e-008
5.973,-5.47375e-008
5.974,-5.43048e-008
5.975,-5.38717e-008
5.976,-5.34383e-008
5.977,-5.30045e-008
5.978,-5.25704e-008
5.979,-5.21359e-008
5.98,-5.17011e-008
5.981,-5.1266e-008
5.982,-5.08304e-008
5.983,-5.03946e-008
5.984,-4.99584e-008
5.985,-4.95218e-008
5.986,-4.9085e-008
5.987,-4.86477e-008
5.988,-4.82102e-008
5.989,-4.77723e-008
5.99,-4.73341e-008
5.991,-4.68955e-008
5.992,-4.64567e-008
5.993,-4.60175e-008
5.994,-4.5578e-008
5.995,-4.51381e-008
5.996,-4.46979e-008
5.997,-4.42575e-008
5.998,-4.38167e-008
5.999,-4.33756e-008
6,-4.29341e-008
6.001,-4.24924e-008
6.002,-4.20504e-008
6.003,-4.1608e-008
6.004,-4.11653e-008
6.005,-4.07224e-008
6.006,-4.02791e-008
6.007,-3.98356e-008
6.008,-3.93917e-008
6.009,-3.89475e-008
6.01,-3.85031e-008
6.011,-3.80584e-008
6.012,-3.76133e-008
6.013,-3.7168e-008
6.014,-3.67224e-008
6.015,-3.62765e-008
6.016,-3.58303e-008
6.017,-3.53839e-008
6.018,-3.49371e-008
6.019,-3.44901e-008
6.02,-3.40428e-008
6.021,-3.35953e-008
6.022,-3.31474e-008
6.023,-3.26993e-008
6.024,-3.2251e-008
6.025,-3.18023e-008
6.026,-3.13534e-008
6.027,-3.09042e-008
6.028,-3.04548e-008
6.029,-3.00051e-008
6.03,-2.95552e-008
6.031,-2.9105e-008
6.032,-2.86545e-008
6.033,-2.82038e-008
6.034,-2.77529e-008
6.035,-2.73017e-008
6.036,-2.68502e-008
6.037,-2.63985e-008
6.038,-2.59466e-008
6.039,-2.54944e-008
6.04,-2.5042e-008
6.041,-2.45894e-008
6.042,-2.41365e-008
6.043,-2.36834e-008
6.044,-2.323e-008
6.045,-2.27764e-008
6.046,-2.23226e-008
6.047,-2.18686e-008
6.048,-2.14143e-008
6.049,-2.09599e-008
6.05,-2.05052e-008
6.051,-2.00502e-008
6.052,-1.95951e-008
6.053,-1.91398e-008
6.054,-1.86853e-008
6.055,-1.82284e-008
6.056,-1.77724e-008
6.057,-1.73162e-008
6.058,-1.68598e-008
6.059,-1.64032e-008
6.06,-1.59464e-008
6.061,-1.54894e-008
6.062,-1.50322e-008
6.063,-1.45748e-008
6.064,-1.41172e-008
6.065,-1.36594e-008
6.066,-1.32015e-008
6.067,-1.27433e-008
6.068,-1.2285e-008
6.069,-1.18264e-008
6.07,-1.13677e-008
6.071,-1.09088e-008
6.072,-1.04497e-008
6.073,-9.99042e-009
6.074,-9.53098e-009
6.075,-9.07137e-009
6.076,-8.61158e-009
6.077,-8.15161e-009
6.078,-7.69149e-009
6.079,-7.23119e-009
6.08,-6.77073e-009
6.081,-6.3101e-009
6.082,-5.84932e-009
6.083,-5.38836e-009
6.084,-4.92726e-009
6.085,-4.46598e-009
6.086,-4.00457e-009
6.087,-3.543e-009
6.088,-3.08127e-009
6.089,-2.61941e-009
6.09,-2.15739e-009
6.091,-1.69522e-009
6.092,-1.23291e-009
6.093,-7.70463e-010
6.094,-3.07868e-010
6.095,1.54863e-010
6.096,6.17721e-010
6.097,1.08072e-009
6.098,1.54386e-009
6.099,2.00713e-009
6.1,2.47052e-009
6.101,2.93405e-009
6.102,3.39769e-009
6.103,3.86146e-009
6.104,4.32536e-009
6.105,4.78937e-009
6.106,5.2535e-009
6.107,5.71776e-009
6.108,6.18212e-009
6.109,6.64659e-009
6.11,7.11119e-009
6.111,7.57588e-009
6.112,8.04069e-009
6.113,8.5056e-009
6.114,8.97062e-009
6.115,9.43574e-009
6.116,9.90096e-009
6.117,1.03663e-008
6.118,1.08317e-008
6.119,1.12972e-008
6.12,1.17628e-008
6.121,1.22285e-008
6.122,1.26943e-008
6.123,1.31601e-008
6.124,1.36261e-008
6.125,1.40921e-008
6.126,1.45583e-008
6.127,1.50245e-008
6.128,1.54908e-008
6.129,1.59571e-008
6.13,1.64236e-008
6.131,1.68901e-008
6.132,1.73567e-008
6.133,1.78233e-008
6.134,1.829e-008
6.135,1.87568e-008
6.136,1.92237e-008
6.137,1.96906e-008
6.138,2.01575e-008
6.139,2.06246e-008
6.14,2.10917e-008
6.141,2.15588e-008
6.142,2.2026e-008
6.143,2.24933e-008
6.144,2.29606e-008
6.145,2.34279e-008
6.146,2.38953e-008
6.147,2.43628e-008
6.148,2.48303e-008
6.149,2.52978e-008
6.15,2.57654e-008
6.151,2.6233e-008
6.152,2.67006e-008
6.153,2.71683e-008
6.154,2.7636e-008
6.155,2.81037e-008
6.156,2.85715e-008
6.157,2.90393e-008
6.158,2.95071e-008
6.159,2.99749e-008
6.16,3.04428e-008
6.161,3.09107e-008
6.162,3.13786e-008
6.163,3.18465e-008
6.164,3.23144e-008
6.165,3.27824e-008
6.166,3.32503e-008
6.167,3.37183e-008
6.168,3.41863e-008
6.169,3.46542e-008
6.17,3.51222e-008
6.171,3.55902e-008
6.172,3.60582e-008
6.173,3.65262e-008
6.174,3.69942e-008
6.175,3.74621e-008
6.176,3.79301e-008
6.177,3.83981e-008
6.178,3.8866e-008
6.179,3.93339e-008
6.18,3.98019e-008
6.181,4.02698e-008
6.182,4.07377e-008
6.183,4.12055e-008
6.184,4.16734e-008
6.185,4.21412e-008
6.186,4.2609e-008
6.187,4.30768e-008
6.188,4.35445e-008
6.189,4.40123e-008
6.19,4.448e-008
6.191,4.49476e-008
6.192,4.54152e-008
6.193,4.58828e-008
6.194,4.63504e-008
6.195,4.68179e-008
6.196,4.72853e-008
6.197,4.77527e-008
6.198,4.82201e-008
6.199,4.86874e-008
6.2,4.91547e-008
6.201,4.96219e-008
6.202,5.00891e-008
6.203,5.05562e-008
6.204,5.10233e-008
6.205,5.14903e-008
6.206,5.19572e-008
6.207,5.24241e-008
6.208,5.28909e-008
6.209,5.33577e-008
6.21,5.38244e-008
6.211,5.4291e-008
6.212,5.47575e-008
6.213,5.5224e-008
6.214,5.56904e-008
6.215,5.61567e-008
6.216,5.6623e-008
6.217,5.70892e-008
6.218,5.75553e-008
6.219,5.80213e-008
6.22,5.84872e-008
6.221,5.8953e-008
6.222,5.94188e-008
6.223,5.98844e-008
6.224,6.035e-008
6.225,6.08155e-008
6.226,6.12808e-008
6.227,6.17461e-008
6.228,6.22113e-008
6.229,6.26764e-008
6.23,6.31414e-008
6.231,6.36063e-008
6.232,6.4071e-008
6.233,6.45357e-008
6.234,6.50003e-008
6.235,6.54647e-008
6.236,6.59291e-008
6.237,6.63933e-008
6.238,6.68574e-008
6.239,6.73214e-008
6.24,6.77852e-008
6.241,6.8249e-008
6.242,6.87126e-008
6.243,6.91761e-008
6.244,6.96395e-008
6.245,7.01028e-008
6.246,7.05659e-008
6.247,7.10288e-008
6.248,7.14917e-008
6.249,7.19544e-008
6.25,7.2417e-008
6.251,7.28794e-008
6.252,7.33418e-008
6.253,7.38039e-008
6.254,7.42659e-008
6.255,7.47278e-008
6.256,7.51895e-008
6.257,7.56511e-008
6.258,7.61125e-008
6.259,7.65738e-008
6.26,7.70349e-008
6.261,7.74959e-008
6.262,7.79567e-008
6.263,7.84173e-008
6.264,7.88778e-008
6.265,7.93382e-008
6.266,7.97983e-008
6.267,8.02583e-008
6.268,8.07181e-008
6.269,8.11778e-008
6.27,8.16373e-008
6.271,8.20966e-008
6.272,8.25557e-008
6.273,8.30147e-008
6.274,8.34735e-008
6.275,8.39321e-008
6.276,8.43905e-008
6.277,8.48487e-008
6.278,8.53068e-008
6.279,8.57646e-008
6.28,8.62223e-008
6.281,8.66798e-008
6.282,8.71371e-008
6.283,8.75942e-008
6.284,8.80511e-008
6.285,8.85078e-008
6.286,8.89643e-008
6.287,8.94206e-008
6.288,8.98767e-008
6.289,9.03327e-008
6.29,9.07883e-008
6.291,9.12438e-008
6.292,9.16991e-008
6.293,9.21542e-008
6.294,9.2609e-008
6.295,9.30637e-008
6.296,9.35181e-008
6.297,9.39723e-008
6.298,9.44263e-008
6.299,9.48801e-008
6.3,9.53336e-008
6.301,9.5787e-008
6.302,9.624e-008
6.303,9.66929e-008
6.304,9.71455e-008
6.305,9.75979e-008
6.306,9.80501e-008
6.307,9.8502e-008
6.308,9.89537e-008
6.309,9.94052e-008
6.31,9.98564e-008
6.311,1.00307e-007
6.312,1.00758e-007
6.313,1.01209e-007
6.314,1.01659e-007
6.315,1.02109e-007
6.316,1.02559e-007
6.317,1.03008e-007
6.318,1.03457e-007
6.319,1.03906e-007
6.32,1.04355e-007
6.321,1.04804e-007
6.322,1.05252e-007
6.323,1.057e-007
6.324,1.06147e-007
6.325,1.06595e-007
6.326,1.07042e-007
6.327,1.07489e-007
6.328,1.07935e-007
6.329,1.08382e-007
6.33,1.08828e-007
6.331,1.09274e-007
6.332,1.09719e-007
6.333,1.10164e-007
6.334,1.10609e-007
6.335,1.11054e-007
6.336,1.11498e-007
6.337,1.11942e-007
6.338,1.12386e-007
6.339,1.1283e-007
6.34,1.13273e-007
6.341,1.13716e-007
6.342,1.14159e-007
6.343,1.14601e-007
6.344,1.15043e-007
6.345,1.15485e-007
6.346,1.15926e-007
6.347,1.16367e-007
6.348,1.16808e-007
6.349,1.17249e-007
6.35,1.17689e-007
6.351,1.18129e-007
6.352,1.18568e-007
6.353,1.19008e-007
6.354,1.19447e-007
6.355,1.19885e-007
6.356,1.20324e-007
6.357,1.20762e-007
6.358,1.21199e-007
6.359,1.21637e-007
6.36,1.22074e-007
6.361,1.2251e-007
6.362,1.22947e-007
6.363,1.23383e-007
6.364,1.23819e-007
6.365,1.24254e-007
6.366,1.24689e-007
6.367,1.25124e-007
6.368,1.25558e-007
6.369,1.25992e-007
6.37,1.26426e-007
6.371,1.26859e-007
6.372,1.27292e-007
6.373,1.27725e-007
6.374,1.28157e-007
6.375,1.28589e-007
6.376,1.29021e-007
6.377,1.29452e-007
6.378,1.29883e-007
6.379,1.30314e-007
6.38,1.30744e-007
6.381,1.31174e-007
6.382,1.31603e-007
6.383,1.32032e-007
6.384,1.32461e-007
6.385,1.32889e-007
6.386,1.33317e-007
6.387,1.33745e-007
6.388,1.34172e-007
6.389,1.34599e-007
6.39,1.35026e-007
6.391,1.35452e-007
6.392,1.35877e-007
6.393,1.36303e-007
6.394,1.36728e-007
6.395,1.37152e-007
6.396,1.37577e-007
6.397,1.38001e-007
6.398,1.38424e-007
6.399,1.38847e-007
6.4,1.3927e-007
6.401,1.39692e-007
6.402,1.40114e-007
6.403,1.40535e-007
6.404,1.40956e-007
6.405,1.41377e-007
6.406,1.41797e-007
6.407,1.42217e-007
6.408,1.42637e-007
6.409,1.43056e-007
6.41,1.43474e-007
6.411,1.43893e-007
6.412,1.4431e-007
6.413,1.44728e-007
6.414,1.45145e-007
6.415,1.45561e-007
6.416,1.45978e-007
6.417,1.46393e-007
6.418,1.46809e-007
6.419,1.47223e-007
6.42,1.47638e-007
6.421,1.48052e-007
6.422,1.48466e-007
6.423,1.48879e-007
6.424,1.49291e-007
6.425,1.49704e-007
6.426,1.50116e-007
6.427,1.50527e-007
6.428,1.50938e-007
6.429,1.51349e-007
6.43,1.51759e-007
6.431,1.52168e-007
6.432,1.52578e-007
6.433,1.52986e-007
6.434,1.53395e-007
6.435,1.53803e-007
6.436,1.5421e-007
6.437,1.54617e-007
6.438,1.55023e-007
6.439,1.5543e-007
6.44,1.55835e-007
6.441,1.5624e-007
6.442,1.56645e-007
6.443,1.57049e-007
6.444,1.57453e-007
6.445,1.57856e-007
6.446,1.58259e-007
6.447,1.58661e-007
6.448,1.59063e-007
6.449,1.59465e-007
6.45,1.59865e-007
6.451,1.60266e-007
6.452,1.60666e-007
6.453,1.61065e-007
6.454,1.61464e-007
6.455,1.61863e-007
6.456,1.62261e-007
6.457,1.62658e-007
6.458,1.63055e-007
6.459,1.63452e-007
6.46,1.63848e-007
6.461,1.64244e-007
6.462,1.64639e-007
6.463,1.65033e-007
6.464,1.65427e-007
6.465,1.65821e-007
6.466,1.66214e-007
6.467,1.66606e-007
6.468,1.66998e-007
6.469,1.6739e-007
6.47,1.67781e-007
6.471,1.68172e-007
6.472,1.68562e-007
6.473,1.68951e-007
6.474,1.6934e-007
6.475,1.69729e-007
6.476,1.70117e-007
6.477,1.70504e-007
6.478,1.70891e-007
6.479,1.71277e-007
6.48,1.71663e-007
6.481,1.72048e-007
6.482,1.72433e-007
6.483,1.72817e-007
6.484,1.73201e-007
6.485,1.73584e-007
6.486,1.73967e-007
6.487,1.74349e-007
6.488,1.74731e-007
6.489,1.75112e-007
6.49,1.75492e-007
6.491,1.75872e-007
6.492,1.76252e-007
6.493,1.76631e-007
6.494,1.77009e-007
6.495,1.77387e-007
6.496,1.77764e-007
6.497,1.78141e-007
6.498,1.78517e-007
6.499,1.78892e-007
6.5,1.79267e-007
6.501,1.79642e-007
6.502,1.80016e-007
6.503,1.80389e-007
6.504,1.80762e-007
6.505,1.81134e-007
6.506,1.81505e-007
6.507,1.81876e-007
6.508,1.82247e-007
6.509,1.82617e-007
6.51,1.82986e-007
6.511,1.83355e-007
6.512,1.83723e-007
6.513,1.84091e-007
6.514,1.84458e-007
6.515,1.84824e-007
6.516,1.8519e-007
6.517,1.85555e-007
6.518,1.8592e-007
6.519,1.86284e-007
6.52,1.86647e-007
6.521,1.8701e-007
6.522,1.87372e-007
6.523,1.87734e-007
6.524,1.88095e-007
6.525,1.88456e-007
6.526,1.88815e-007
6.527,1.89175e-007
6.528,1.89533e-007
6.529,1.89891e-007
6.53,1.90249e-007
6.531,1.90606e-007
6.532,1.90962e-007
6.533,1.91318e-007
6.534,1.91673e-007
6.535,1.92027e-007
6.536,1.92381e-007
6.537,1.92734e-007
6.538,1.93086e-007
6.539,1.93438e-007
6.54,1.9379e-007
6.541,1.9414e-007
6.542,1.9449e-007
6.543,1.9484e-007
6.544,1.95188e-007
6.545,1.95536e-007
6.546,1.95884e-007
6.547,1.96231e-007
6.548,1.96577e-007
6.549,1.96923e-007
6.55,1.97267e-007
6.551,1.97612e-007
6.552,1.97955e-007
6.553,1.98298e-007
6.554,1.98641e-007
6.555,1.98982e-007
6.556,1.99323e-007
6.557,1.99664e-007
6.558,2.00004e-007
6.559,2.00343e-007
6.56,2.00681e-007
6.561,2.01019e-007
6.562,2.01356e-007
6.563,2.01692e-007
6.564,2.02028e-007
6.565,2.02363e-007
6.566,2.02698e-007
6.567,2.03031e-007
6.568,2.03365e-007
6.569,2.03697e-007
6.57,2.04029e-007
6.571,2.0436e-007
6.572,2.0469e-007
6.573,2.0502e-007
6.574,2.05349e-007
6.575,2.05677e-007
6.576,2.06005e-007
6.577,2.06332e-007
6.578,2.06658e-007
6.579,2.06984e-007
6.58,2.07309e-007
6.581,2.07633e-007
6.582,2.07956e-007
6.583,2.08279e-007
6.584,2.08601e-007
6.585,2.08923e-007
6.586,2.09243e-007
6.587,2.09563e-007
6.588,2.09883e-007
6.589,2.10201e-007
6.59,2.10519e-007
6.591,2.10836e-007
6.592,2.11153e-007
6.593,2.11469e-007
6.594,2.11784e-007
6.595,2.12098e-007
6.596,2.12412e-007
6.597,2.12724e-007
6.598,2.13037e-007
6.599,2.13348e-007
6.6,2.13659e-007
6.601,2.13969e-007
6.602,2.14278e-007
6.603,2.14587e-007
6.604,2.14894e-007
6.605,2.15201e-007
6.606,2.15508e-007
6.607,2.15813e-007
6.608,2.16118e-007
6.609,2.16422e-007
6.61,2.16726e-007
6.611,2.17028e-007
6.612,2.1733e-007
6.613,2.17631e-007
6.614,2.17932e-007
6.615,2.18231e-007
6.616,2.1853e-007
6.617,2.18828e-007
6.618,2.19126e-007
6.619,2.19422e-007
6.62,2.19718e-007
6.621,2.20013e-007
6.622,2.20308e-007
6.623,2.20601e-007
6.624,2.20894e-007
6.625,2.21186e-007
6.626,2.21477e-007
6.627,2.21768e-007
6.628,2.22057e-007
6.629,2.22346e-007
6.63,2.22635e-007
6.631,2.22922e-007
6.632,2.23209e-007
6.633,2.23494e-007
6.634,2.2378e-007
6.635,2.24064e-007
6.636,2.24347e-007
6.637,2.2463e-007
6.638,2.24912e-007
6.639,2.25193e-007
6.64,2.25473e-007
6.641,2.25753e-007
6.642,2.26032e-007
6.643,2.2631e-007
6.644,2.26587e-007
6.645,2.26863e-007
6.646,2.27139e-007
6.647,2.27413e-007
6.648,2.27687e-007
6.649,2.2796e-007
6.65,2.28233e-007
6.651,2.28504e-007
6.652,2.28775e-007
6.653,2.29045e-007
6.654,2.29314e-007
6.655,2.29582e-007
6.656,2.29849e-007
6.657,2.30116e-007
6.658,2.30382e-007
6.659,2.30647e-007
6.66,2.30911e-007
6.661,2.31174e-007
6.662,2.31437e-007
6.663,2.31698e-007
6.664,2.31959e-007
6.665,2.32219e-007
6.666,2.32478e-007
6.667,2.32736e-007
6.668,2.32994e-007
6.669,2.3325e-007
6.67,2.33506e-007
6.671,2.33761e-007
6.672,2.34015e-007
6.673,2.34268e-007
6.674,2.34521e-007
6.675,2.34772e-007
6.676,2.35023e-007
6.677,2.35273e-007
6.678,2.35522e-007
6.679,2.3577e-007
6.68,2.36017e-007
6.681,2.36263e-007
6.682,2.36509e-007
6.683,2.36753e-007
6.684,2.36997e-007
6.685,2.3724e-007
6.686,2.37482e-007
6.687,2.37723e-007
6.688,2.37964e-007
6.689,2.38203e-007
6.69,2.38442e-007
6.691,2.38679e-007
6.692,2.38916e-007
6.693,2.39152e-007
6.694,2.39387e-007
6.695,2.39621e-007
6.696,2.39854e-007
6.697,2.40086e-007
6.698,2.40318e-007
6.699,2.40548e-007
6.7,2.40778e-007
6.701,2.41007e-007
6.702,2.41235e-007
6.703,2.41462e-007
6.704,2.41688e-007
6.705,2.41913e-007
6.706,2.42137e-007
6.707,2.4236e-007
6.708,2.42583e-007
6.709,2.42804e-007
6.71,2.43025e-007
6.711,2.43245e-007
6.712,2.43463e-007
6.713,2.43681e-007
6.714,2.43898e-007
6.715,2.44114e-007
6.716,2.44329e-007
6.717,2.44543e-007
6.718,2.44757e-007
6.719,2.44969e-007
6.72,2.4518e-007
6.721,2.45391e-007
6.722,2.456e-007
6.723,2.45809e-007
6.724,2.46016e-007
6.725,2.46223e-007
6.726,2.46429e-007
6.727,2.46633e-007
6.728,2.46837e-007
6.729,2.4704e-007
6.73,2.47242e-007
6.731,2.47443e-007
6.732,2.47643e-007
6.733,2.47842e-007
6.734,2.4804e-007
6.735,2.48238e-007
6.736,2.48434e-007
6.737,2.48629e-007
6.738,2.48823e-007
6.739,2.49017e-007
6.74,2.49209e-007
6.741,2.49401e-007
6.742,2.49591e-007
6.743,2.4978e-007
6.744,2.49969e-007
6.745,2.50156e-007
6.746,2.50343e-007
6.747,2.50529e-007
6.748,2.50713e-007
6.749,2.50897e-007
6.75,2.51079e-007
6.751,2.51261e-007
6.752,2.51441e-007
6.753,2.51621e-007
6.754,2.518e-007
6.755,2.51977e-007
6.756,2.52154e-007
6.757,2.5233e-007
6.758,2.52504e-007
6.759,2.52678e-007
6.76,2.52851e-007
6.761,2.53022e-007
6.762,2.53193e-007
6.763,2.53363e-007
6.764,2.53531e-007
6.765,2.53699e-007
6.766,2.53865e-007
6.767,2.54031e-007
6.768,2.54196e-007
6.769,2.54359e-007
6.77,2.54522e-007
6.771,2.54683e-007
6.772,2.54844e-007
6.773,2.55003e-007
6.774,2.55161e-007
6.775,2.55319e-007
6.776,2.55475e-007
6.777,2.55631e-007
6.778,2.55785e-007
6.779,2.55938e-007
6.78,2.5609e-007
6.781,2.56241e-007
6.782,2.56392e-007
6.783,2.56541e-007
6.784,2.56689e-007
6.785,2.56836e-007
6.786,2.56981e-007
6.787,2.57126e-007
6.788,2.5727e-007
6.789,2.57413e-007
6.79,2.57555e-007
6.791,2.57695e-007
6.792,2.57835e-007
6.793,2.57973e-007
6.794,2.58111e-007
6.795,2.58247e-007
6.796,2.58382e-007
6.797,2.58517e-007
6.798,2.5865e-007
6.799,2.58782e-007
6.8,2.58913e-007
6.801,2.59043e-007
6.802,2.59172e-007
6.803,2.59299e-007
6.804,2.59426e-007
6.805,2.59552e-007
6.806,2.59676e-007
6.807,2.59799e-007
6.808,2.59922e-007
6.809,2.60043e-007
6.81,2.60163e-007
6.811,2.60282e-007
6.812,2.604e-007
6.813,2.60517e-007
6.814,2.60633e-007
6.815,2.60747e-007
6.816,2.60861e-007
6.817,2.60973e-007
6.818,2.61084e-007
